year,weight_kg,product_category,departure_place,departure_region,arrival_place,arrival_region
1776,12350.0,Sugar,Batavia,Batavia,Zeeland,Republiek
1776,24701.976,Sugar,Batavia,Batavia,Amsterdam,Republiek
1776,390.26,Sugar,,Malabar,,Ceylon
1776,988.0,Sugar,Semarang,Java's Noordoostkust,Malakka,Malakka
1776,494.0,Sugar,Surabaja,Java's Noordoostkust,Banda-Neira,Banda
1776,494.0,Sugar,Semarang,Java's Noordoostkust,Banda-Neira,Banda
1776,1198.9379999999999,Sugar,Batavia,Batavia,Nagasaki,Japan
1776,557.479,Sugar,,Ceylon,,Malabar
1776,9675.978,Sugar,Surat,Surat,,Malabar
1776,17907.5,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1776,6165.614,Nutmeg,Batavia,Batavia,Kanton,China
1776,76.076,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1776,14820.0,Nutmeg,Batavia,Batavia,Delft,Republiek
1776,7261.8,Silk,,Bengalen,Enkhuizen,Republiek
1776,1901.9,Nutmeg,Batavia,Batavia,Delft,Republiek
1776,1.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1776,2.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1776,35815.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1776,50744.668,Nutmeg,Surat,Surat,,Malabar
1776,15291.276,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1776,0.5,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1776,7683.6759999999995,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1776,326040.0,Pepper,Batavia,Batavia,,Bengalen
1776,575.016,Pepper,Batavia,Batavia,Malakka,Malakka
1776,291684.276,Pepper,,Ceylon,Amsterdam,Republiek
1776,192.66,Nutmeg,Batavia,Batavia,Malakka,Malakka
1776,49400.0,Pepper,,Bengalen,Rotterdam,Republiek
1776,494000.0,Pepper,,Bengalen,Hoorn,Republiek
1776,373241.206,Pepper,Batavia,Batavia,Zeeland,Republiek
1776,99815.664,Pepper,Batavia,Batavia,Delft,Republiek
1776,530888.4619999999,Pepper,Batavia,Batavia,Amsterdam,Republiek
1776,326515.722,Pepper,Batavia,Batavia,Hoorn,Republiek
1776,79.03999999999999,Cinnamon,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1776,49202.4,Cinnamon,,Ceylon,Zeeland,Republiek
1776,140651.68,Cinnamon,,Ceylon,Amsterdam,Republiek
1776,10077.6,Cinnamon,Batavia,Batavia,Amsterdam,Republiek
1776,9603.36,Cinnamon,,Ceylon,Batavia,Batavia
1776,39.519999999999996,Cinnamon,Batavia,Batavia,Surat,Surat
1776,39.519999999999996,Cinnamon,Batavia,Batavia,Malakka,Malakka
1776,85121.634,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1776,98810.868,Pepper,Batavia,Batavia,Rotterdam,Republiek
1776,560597.128,Pepper,Bandjarmasin,Bandjarmasin,Batavia,Batavia
1776,73821.384,Pepper,Padang,Sumatra's Westkust,Batavia,Batavia
1776,3754.4,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1776,5804.5,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1776,1842126.0,Pepper,Bantam,Bantam,Batavia,Batavia
1776,28567.032,Pepper,Palembang,Palembang,Batavia,Batavia
1776,248788.774,Pepper,,Ceylon,Batavia,Batavia
1776,209.95,Pepper,Batavia,Batavia,Ternate,Ternate
1776,753.35,Pepper,Batavia,Batavia,Banda-Neira,Banda
1776,98800.0,Pepper,Batavia,Batavia,,Coromandel
1776,225503.59,Pepper,,Ceylon,Zeeland,Republiek
1776,148200.0,Pepper,Batavia,Batavia,Kanton,China
1776,49400.0,Pepper,,Bengalen,Amsterdam,Republiek
1776,1238.952,Pepper,Batavia,Batavia,Makassar,Makassar
1776,2999.074,Cloves,Surat,Surat,,Malabar
1776,2977.338,Cloves,Batavia,Batavia,Nagasaki,Japan
1776,39.519999999999996,Cloves,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1776,6198.218,Cloves,Batavia,Batavia,Kanton,China
1776,60959.6,Cloves,Batavia,Batavia,Zeeland,Republiek
1776,21340.8,Cloves,Batavia,Batavia,Delft,Republiek
1776,116963.39199999999,Tea,Batavia,Batavia,Amsterdam,Republiek
1776,595.764,Tea,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1776,97318.0,Cloves,Batavia,Batavia,Amsterdam,Republiek
1776,741.0,Pepper,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1776,29624.685999999998,Cloves,Batavia,Batavia,,Coromandel
1776,21340.8,Cloves,Batavia,Batavia,Hoorn,Republiek
1776,24700.0,Cloves,Batavia,Batavia,Rotterdam,Republiek
1776,4953.832,Cloves,Batavia,Batavia,,Ceylon
1776,503917.05,Cloves,Amboina,Amboina,Batavia,Batavia
1776,1230.06,Pepper,Batavia,Batavia,Nagasaki,Japan
1776,527888.4,Pepper,,Malabar,Galle,Ceylon
1776,21340.8,Cloves,Batavia,Batavia,Enkhuizen,Republiek
1776,0.6174999999999999,Pepper,,Ceylon,,Malabar
1776,4966.182,Cloves,Batavia,Batavia,Malakka,Malakka
1776,47.424,Cloves,Batavia,Batavia,Padang,Sumatra's Westkust
1776,103629.344,Pepper,,Malabar,,Ceylon
1776,8394.542,Cloves,Batavia,Batavia,,Bengalen
1776,9929.4,Cloves,Batavia,Batavia,,Coromandel
1776,9880.0,Cloves,Batavia,Batavia,Surat,Surat
1776,9875.06,Cloves,Batavia,Batavia,,Malabar
1776,39530.373999999996,Cloves,Batavia,Batavia,Surat,Surat
1776,21283.002,Cloves,Batavia,Batavia,,Bengalen
1776,47.918,Nutmeg,Batavia,Batavia,Padang,Sumatra's Westkust
1777,50568.804,Sugar,Batavia,Batavia,,Bengalen
1777,74144.46,Sugar,Batavia,Batavia,,Coromandel
1777,75284.118,Sugar,Batavia,Batavia,Surat,Surat
1777,4969.64,Sugar,Batavia,Batavia,,Ceylon
1777,223.782,Sugar,Batavia,Batavia,,Timor
1777,405.08,Sugar,Batavia,Batavia,Padang,Sumatra's Westkust
1777,131404.0,Sugar,Batavia,Batavia,,Malabar
1777,691.106,Sugar,Batavia,Batavia,Ternate,Ternate
1777,11040.9,Silk,,Bengalen,Zeeland,Republiek
1777,532.532,Nutmeg,Batavia,Batavia,,Bengalen
1777,760.76,Nutmeg,Batavia,Batavia,,Malabar
1777,7894.614,Nutmeg,Batavia,Batavia,,Malabar
1777,14792.336,Nutmeg,Batavia,Batavia,,Coromandel
1777,9867.65,Nutmeg,Batavia,Batavia,,Bengalen
1777,380.38,Nutmeg,Batavia,Batavia,Surat,Surat
1777,42777.93,Sugar,Semarang,Java's Noordoostkust,Batavia,Batavia
1777,9872.096,Nutmeg,Batavia,Batavia,Surat,Surat
1777,3727.724,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1777,16993.6,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1777,1.0,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1777,1.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1777,1901.9,Nutmeg,Batavia,Batavia,Delft,Republiek
1777,12399.4,Nutmeg,Batavia,Batavia,Delft,Republiek
1777,3043.04,Nutmeg,Batavia,Batavia,,Coromandel
1777,304.304,Nutmeg,Batavia,Batavia,,Ceylon
1777,172686.592,Pepper,,Ceylon,Zeeland,Republiek
1777,227240.0,Pepper,Batavia,Batavia,,Bengalen
1777,74100.0,Pepper,,Bengalen,Zeeland,Republiek
1777,74100.0,Pepper,,Bengalen,Amsterdam,Republiek
1777,27411.072,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1777,802132.5,Pepper,Bantam,Bantam,Batavia,Batavia
1777,743916.6995,Pepper,Bandjarmasin,Bandjarmasin,Batavia,Batavia
1777,9059.466,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1777,172900.0,Pepper,,Coromandel,Amsterdam,Republiek
1777,43506.58,Pepper,Padang,Sumatra's Westkust,Batavia,Batavia
1777,624951.496,Pepper,Batavia,Batavia,Zeeland,Republiek
1777,195240.162,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1777,328894.332,Pepper,Batavia,Batavia,Delft,Republiek
1777,356218.95399999997,Pepper,Batavia,Batavia,Rotterdam,Republiek
1777,5928.0,Pepper,Batavia,Batavia,Surat,Surat
1777,741.0,Pepper,Batavia,Batavia,Surat,Surat
1777,887799.016,Pepper,Batavia,Batavia,Amsterdam,Republiek
1777,515.736,Nutmeg,Batavia,Batavia,,Ceylon
1777,1825.824,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1777,4643.6,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1777,8990.8,Cloves,Batavia,Batavia,Enkhuizen,Republiek
1777,8990.8,Cloves,Batavia,Batavia,Delft,Republiek
1777,24181.3,Cloves,Batavia,Batavia,Zeeland,Republiek
1777,21340.8,Cloves,Batavia,Batavia,Rotterdam,Republiek
1777,39821.834,Cloves,Batavia,Batavia,,Coromandel
1777,27169.012,Cloves,Batavia,Batavia,Surat,Surat
1777,989.976,Cloves,Batavia,Batavia,,Ceylon
1777,19804.46,Cloves,Batavia,Batavia,,Bengalen
1777,9899.76,Cloves,Batavia,Batavia,,Bengalen
1777,4655.456,Cloves,Batavia,Batavia,,Coromandel
1777,39.519999999999996,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1777,98.8,Nutmeg,Batavia,Batavia,Malakka,Malakka
1777,39.519999999999996,Nutmeg,Batavia,Batavia,Malakka,Malakka
1777,13980.2,Silk,,Bengalen,Amsterdam,Republiek
1777,19773.832,Cloves,Batavia,Batavia,,Malabar
1777,201907.68,Cloves,Amboina,Amboina,Batavia,Batavia
1777,72618.0,Cloves,Batavia,Batavia,Amsterdam,Republiek
1777,12078.3,Cloves,Batavia,Batavia,Zeeland,Republiek
1777,0.5,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1777,24.7,Nutmeg,Batavia,Batavia,Semarang,Java's Noordoostkust
1777,21985.964,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1777,63165.31,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1777,5.0,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1777,7455.448,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1777,43225.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1777,7113.6,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1777,21538.4,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1777,2.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1777,6196.736,Nutmeg,Batavia,Batavia,Kanton,China
1777,76.076,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1777,79.03999999999999,Cloves,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1777,6198.218,Cloves,Batavia,Batavia,Kanton,China
1777,5977.894,Cloves,Batavia,Batavia,Nagasaki,Japan
1777,2289846.104,Pepper,,Ceylon,Amsterdam,Republiek
1777,74100.0,Pepper,,Bengalen,Enkhuizen,Republiek
1777,98800.0,Pepper,Batavia,Batavia,,Coromandel
1777,200.564,Pepper,Batavia,Batavia,Ternate,Ternate
1777,107652.48,Cinnamon,,Ceylon,Amsterdam,Republiek
1777,5256.16,Cinnamon,,Ceylon,Batavia,Batavia
1777,1276.99,Sugar,Batavia,Batavia,Banda-Neira,Banda
1777,1154.972,Sugar,Batavia,Batavia,Nagasaki,Japan
1777,39.519999999999996,Cinnamon,Batavia,Batavia,Semarang,Java's Noordoostkust
1777,39.519999999999996,Cinnamon,Batavia,Batavia,Surat,Surat
1777,512211.31,Pepper,,Malabar,,Ceylon
1777,79.03999999999999,Cinnamon,Tuticorin,Ceylon,,Coromandel
1777,30667.52,Cinnamon,,Ceylon,Zeeland,Republiek
1777,43719.0,Opium,,Bengalen,Batavia,Batavia
1777,868.452,Opium,Amsterdam,Republiek,Batavia,Batavia
1777,123.5,Opium,,Bengalen,,Ceylon
1777,6669.0,Silk,,Bengalen,Hoorn,Republiek
1777,6669.0,Silk,,Bengalen,Enkhuizen,Republiek
1777,118.56,Cinnamon,,Ceylon,,Coromandel
1777,634.296,Tea,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1777,118.56,Cinnamon,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1777,495.976,Pepper,Batavia,Batavia,Malakka,Malakka
1777,4159.974,Pepper,Batavia,Batavia,Nagasaki,Japan
1777,508.326,Pepper,Batavia,Batavia,Amboina,Amboina
1777,790.4,Pepper,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1777,989.976,Pepper,Batavia,Batavia,Banda-Neira,Banda
1777,197600.0,Pepper,Batavia,Batavia,Kanton,China
1778,85.462,Opium,Semarang,Java's Noordoostkust,Batavia,Batavia
1778,1901.9,Nutmeg,Batavia,Batavia,Delft,Republiek
1778,1.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1778,6125.6,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1778,20841.365999999998,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1778,18659.368,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1778,5.0,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1778,6886.36,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1778,76.076,Nutmeg,Batavia,Batavia,Semarang,Java's Noordoostkust
1778,9880.0,Nutmeg,Batavia,Batavia,Delft,Republiek
1778,152.152,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1778,3127.514,Nutmeg,Batavia,Batavia,Kanton,China
1778,22183.564,Opium,,Bengalen,Batavia,Batavia
1778,599.222,Opium,Amsterdam,Republiek,Batavia,Batavia
1778,148.2,Opium,,Bengalen,,Ceylon
1778,81.51,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1778,2.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1778,41681.25,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1778,96.824,Nutmeg,Batavia,Batavia,Malakka,Malakka
1778,0.5,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1778,1901.9,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1778,5788.692,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1778,76.076,Nutmeg,Batavia,Batavia,Malakka,Malakka
1778,0.5,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1778,0.5,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1778,11336.806,Nutmeg,Batavia,Batavia,,Bengalen
1778,0.5,Nutmeg,Pontianak,Pontianak,Batavia,Batavia
1778,1673.672,Nutmeg,Batavia,Batavia,,Coromandel
1778,977.132,Nutmeg,Batavia,Batavia,,Ceylon
1778,5788.692,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1778,3958.916,Nutmeg,Batavia,Batavia,Surat,Surat
1778,456.456,Nutmeg,Batavia,Batavia,Surat,Surat
1778,912.912,Nutmeg,Batavia,Batavia,,Bengalen
1778,1217.216,Nutmeg,Batavia,Batavia,,Malabar
1778,0.5,Nutmeg,Batavia,Batavia,Delft,Republiek
1778,15215.2,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1778,8344.648,Nutmeg,Batavia,Batavia,,Coromandel
1778,263519.36,Pepper,,Ceylon,Amsterdam,Republiek
1778,167018.93,Pepper,,Ceylon,Zeeland,Republiek
1778,4940.0,Pepper,,Ceylon,Surat,Surat
1778,1358.5,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1778,1011835.5,Pepper,Bantam,Bantam,Batavia,Batavia
1778,710482.656,Pepper,Bandjarmasin,Bandjarmasin,Batavia,Batavia
1778,37366.159999999996,Pepper,Palembang,Palembang,Batavia,Batavia
1778,4940.0,Pepper,Surabaja,Java's Noordoostkust,Batavia,Batavia
1778,48594.78,Pepper,Padang,Sumatra's Westkust,Batavia,Batavia
1778,28577.9,Pepper,Pulau Tjinkuk,Sumatra's Westkust,Batavia,Batavia
1778,562.172,Pepper,Surat,Surat,Batavia,Batavia
1778,2964.0,Pepper,Batavia,Batavia,Surat,Surat
1778,847.21,Pepper,,Malabar,Batavia,Batavia
1778,82960.878,Pepper,Batavia,Batavia,Delft,Republiek
1778,469626.04,Pepper,Batavia,Batavia,Zeeland,Republiek
1778,12002.224,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1778,4964.7,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1778,74100.0,Pepper,,Bengalen,Enkhuizen,Republiek
1778,444600.0,Pepper,,Malabar,,Ceylon
1778,74100.0,Pepper,,Bengalen,Rotterdam,Republiek
1778,98800.0,Pepper,,Coromandel,Amsterdam,Republiek
1778,508087.398,Pepper,Batavia,Batavia,Amsterdam,Republiek
1778,137802.288,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1778,14820.0,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1778,864.5,Pepper,Batavia,Batavia,,Malabar
1778,74100.0,Pepper,,Bengalen,Amsterdam,Republiek
1778,592800.0,Pepper,Batavia,Batavia,Kanton,China
1778,810.16,Pepper,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1778,1049.75,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1778,123.5,Pepper,Batavia,Batavia,,Timor
1778,1264.6399999999999,Pepper,Batavia,Batavia,Banda-Neira,Banda
1778,118.56,Pepper,Batavia,Batavia,Ternate,Ternate
1778,79.03999999999999,Cinnamon,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1778,39.519999999999996,Cinnamon,Batavia,Batavia,Semarang,Java's Noordoostkust
1778,118560.0,Cinnamon,,Ceylon,Amsterdam,Republiek
1778,10077.6,Cinnamon,,Ceylon,Batavia,Batavia
1778,36279.36,Cinnamon,,Ceylon,Zeeland,Republiek
1778,39.519999999999996,Cinnamon,Batavia,Batavia,Surat,Surat
1778,39.519999999999996,Cinnamon,Batavia,Batavia,Malakka,Malakka
1778,105119.742,Pepper,Batavia,Batavia,Rotterdam,Republiek
1778,96561.192,Pepper,Batavia,Batavia,Hoorn,Republiek
1778,988.0,Pepper,Batavia,Batavia,Malakka,Malakka
1778,227240.0,Pepper,Batavia,Batavia,,Bengalen
1778,98800.0,Pepper,Batavia,Batavia,,Coromandel
1778,1244.386,Pepper,Batavia,Batavia,Nagasaki,Japan
1778,1901.9,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1778,5949.736,Nutmeg,Batavia,Batavia,,Malabar
1778,1901.9,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1778,984.542,Sugar,Batavia,Batavia,Padang,Sumatra's Westkust
1778,24700.0,Cloves,Batavia,Batavia,Rotterdam,Republiek
1778,15067.0,Cloves,Batavia,Batavia,Hoorn,Republiek
1778,2502.11,Cloves,Batavia,Batavia,Malakka,Malakka
1778,29720.028,Cloves,Batavia,Batavia,,Bengalen
1778,4302.74,Cloves,Batavia,Batavia,,Ceylon
1778,37902.644,Cloves,Batavia,Batavia,,Coromandel
1778,15067.0,Cloves,Batavia,Batavia,Enkhuizen,Republiek
1778,9909.146,Cloves,Batavia,Batavia,Surat,Surat
1778,24727.17,Cloves,Batavia,Batavia,,Malabar
1778,118066.0,Cloves,Batavia,Batavia,Amsterdam,Republiek
1778,15067.0,Cloves,Batavia,Batavia,Delft,Republiek
1778,59033.0,Cloves,Batavia,Batavia,Zeeland,Republiek
1778,81.51,Cloves,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1778,9284.236,Cloves,Batavia,Batavia,Kanton,China
1778,8892.988,Cloves,Batavia,Batavia,Nagasaki,Japan
1778,24815.102,Sugar,Batavia,Batavia,,Coromandel
1778,27431.82,Sugar,Batavia,Batavia,,Ceylon
1778,432.25,Tea,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1778,184539.628,Sugar,Batavia,Batavia,,Malabar
1778,72906.496,Sugar,Batavia,Batavia,Surat,Surat
1778,49.4,Cloves,Amboina,Amboina,Banda-Neira,Banda
1778,1207.336,Sugar,Batavia,Batavia,Ternate,Ternate
1778,49400.0,Sugar,,Java's Noordoostkust,Batavia,Batavia
1778,18233.54,Silk,,Bengalen,Amsterdam,Republiek
1778,7891.65,Silk,,Bengalen,Hoorn,Republiek
1778,4176.276,Silk,,Bengalen,Delft,Republiek
1778,10675.34,Silk,,Bengalen,Enkhuizen,Republiek
1778,1118.91,Sugar,Batavia,Batavia,Nagasaki,Japan
1778,7058.272,Silk,,Bengalen,Rotterdam,Republiek
1778,5061.524,Sugar,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1778,3955.458,Sugar,Batavia,Batavia,Banda-Neira,Banda
1778,24304.8,Sugar,Surabaja,Java's Noordoostkust,Batavia,Batavia
1778,494.0,Sugar,Surabaja,Java's Noordoostkust,Banda-Neira,Banda
1779,98800.0,Pepper,,Coromandel,Amsterdam,Republiek
1779,250.952,Pepper,Amboina,Amboina,Banda-Neira,Banda
1779,699539.568,Pepper,,Malabar,,Ceylon
1779,998.374,Pepper,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1779,395200.0,Pepper,Batavia,Batavia,Kanton,China
1779,59023.12,Pepper,Batavia,Batavia,Rotterdam,Republiek
1779,74100.0,Pepper,,Bengalen,Rotterdam,Republiek
1779,74100.0,Pepper,,Bengalen,Zeeland,Republiek
1779,74100.0,Pepper,,Bengalen,Amsterdam,Republiek
1779,334958.676,Pepper,,Ceylon,Amsterdam,Republiek
1779,1235.0,Pepper,Cheribon,Cheribon,Batavia,Batavia
1779,380.38,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1779,74100.0,Pepper,Padang,Sumatra's Westkust,Batavia,Batavia
1779,6916.0,Pepper,Batavia,Batavia,Nagasaki,Japan
1779,76.076,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1779,79.03999999999999,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1779,565167.122,Pepper,Bandjarmasin,Bandjarmasin,Batavia,Batavia
1779,531.05,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1779,12514.749,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1779,1462548.75,Pepper,Bantam,Bantam,Batavia,Batavia
1779,205931.31,Pepper,,Ceylon,Zeeland,Republiek
1779,103.246,Pepper,Batavia,Batavia,Ternate,Ternate
1779,2029.352,Sugar,Batavia,Batavia,Banda-Neira,Banda
1779,476.216,Tea,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1779,6196.736,Cloves,Batavia,Batavia,Kanton,China
1779,2980.302,Cloves,Batavia,Batavia,Nagasaki,Japan
1779,2005.146,Cloves,Batavia,Batavia,Nagasaki,Japan
1779,6191.302,Cloves,Batavia,Batavia,Kanton,China
1779,39.519999999999996,Cloves,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1779,681929.95,Cloves,Amboina,Amboina,Batavia,Batavia
1779,1463.722,Cloves,Batavia,Batavia,Malakka,Malakka
1779,0.5,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1779,14854.58,Cloves,Batavia,Batavia,,Bengalen
1779,24729.64,Cloves,Batavia,Batavia,,Malabar
1779,12496.224,Sugar,Batavia,Batavia,,Ceylon
1779,61849.294,Sugar,Batavia,Batavia,,Coromandel
1779,57131.1,Sugar,Batavia,Batavia,Surat,Surat
1779,948.48,Sugar,Batavia,Batavia,Padang,Sumatra's Westkust
1779,30035.2,Sugar,Semarang,Java's Noordoostkust,Batavia,Batavia
1779,4001.894,Sugar,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1779,1173.744,Sugar,Batavia,Batavia,Nagasaki,Japan
1779,570.57,Sugar,Batavia,Batavia,Ternate,Ternate
1779,1847.56,Cloves,Batavia,Batavia,,Coromandel
1779,14801.722,Cloves,Batavia,Batavia,Surat,Surat
1779,14811.601999999999,Cloves,Batavia,Batavia,Surat,Surat
1779,999.856,Pepper,Batavia,Batavia,Banda-Neira,Banda
1779,0.1235,Nutmeg,,Ceylon,Amsterdam,Republiek
1779,0.5,Nutmeg,Batavia,Batavia,Delft,Republiek
1779,988.9879999999999,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1779,43142.502,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1779,6076.2,Opium,,Bengalen,Batavia,Batavia
1779,3101.826,Opium,Amsterdam,Republiek,Batavia,Batavia
1779,74.1,Opium,,Bengalen,,Ceylon
1779,7183.748,Silk,,Bengalen,Rotterdam,Republiek
1779,741.0,Silk,,Bengalen,Delft,Republiek
1779,4438.096,Silk,,Bengalen,Amsterdam,Republiek
1779,2446.288,Silk,,Bengalen,Zeeland,Republiek
1779,79.03999999999999,Cinnamon,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1779,1.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1779,59280.0,Cinnamon,,Ceylon,Zeeland,Republiek
1779,132747.68,Cinnamon,,Ceylon,Amsterdam,Republiek
1779,9880.0,Cinnamon,,Ceylon,Batavia,Batavia
1779,39.519999999999996,Cinnamon,Batavia,Batavia,Malakka,Malakka
1779,39.519999999999996,Cinnamon,Batavia,Batavia,Semarang,Java's Noordoostkust
1779,1580.8,Cinnamon,Batavia,Batavia,,Bengalen
1779,79.03999999999999,Cinnamon,Batavia,Batavia,Surat,Surat
1779,177840.0,Pepper,Batavia,Batavia,,Bengalen
1779,44377.502,Pepper,Batavia,Batavia,Hoorn,Republiek
1779,98800.0,Pepper,Batavia,Batavia,,Coromandel
1779,411229.8801,Pepper,Batavia,Batavia,Amsterdam,Republiek
1779,380.38,Nutmeg,Batavia,Batavia,Delft,Republiek
1779,2.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1779,2054.052,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1779,380.38,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1779,760.76,Nutmeg,Batavia,Batavia,,Bengalen
1779,1972.048,Nutmeg,Batavia,Batavia,,Bengalen
1779,7401.108,Nutmeg,Batavia,Batavia,,Coromandel
1779,3940.144,Nutmeg,Batavia,Batavia,,Malabar
1779,658.008,Nutmeg,Batavia,Batavia,,Malabar
1779,66.69,Pepper,Batavia,Batavia,,Timor
1779,456.456,Nutmeg,Batavia,Batavia,Surat,Surat
1779,1217.216,Nutmeg,Batavia,Batavia,,Coromandel
1779,0.5,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1779,0.5,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1779,380.38,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1779,212868.058,Pepper,Batavia,Batavia,Zeeland,Republiek
1779,59023.12,Pepper,Batavia,Batavia,Delft,Republiek
1779,926.25,Nutmeg,Batavia,Batavia,Surat,Surat
1780,60687.9,Opium,,Bengalen,Batavia,Batavia
1780,296.4,Opium,Batavia,Batavia,,Ceylon
1780,869.4399999999999,Sugar,Batavia,Batavia,Banda-Neira,Banda
1780,5073.38,Sugar,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1780,16981.25,Sugar,Semarang,Java's Noordoostkust,Batavia,Batavia
1780,79.03999999999999,Cinnamon,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1780,37156.21,Sugar,Batavia,Batavia,,Ceylon
